province,district,palika,sex,breakdown,sector,value
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,20 - 24,1.0
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,25 - 29,4.0
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,30 - 34,2.0
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,35 - 39,7.0
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,40 - 44,28.0
LUMBINI,Rukum (East),Bhoome Gaunpalika,,Not Stated,45 - 49,22.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Total,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Student,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Household chores,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Family care,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Disable/sickness,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Penson / income,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Social work/volunteer,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Other,45 - 49,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,Total No. of children born alive in last 12 months,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,15 - 19,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,20 - 24,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,25 - 29,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,30 - 34,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,35 - 39,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,40 - 44,0.0
LUMBINI,Rukum (East),INSTITUTIONAL,,Not Stated,45 - 49,0.0
LUMBINI,Rolpa,,,Total,Total No. of children born alive in last 12 months,55834.0
LUMBINI,Rolpa,,,Total,15 - 19,982.0
LUMBINI,Rolpa,,,Total,20 - 24,6138.0
LUMBINI,Rolpa,,,Total,25 - 29,8464.0
LUMBINI,Rolpa,,,Total,30 - 34,9914.0
LUMBINI,Rolpa,,,Total,35 - 39,10019.0
LUMBINI,Rolpa,,,Total,40 - 44,10528.0
LUMBINI,Rolpa,,,Total,45 - 49,9789.0
LUMBINI,Rolpa,,,Student,Total No. of children born alive in last 12 months,658.0
LUMBINI,Rolpa,,,Student,15 - 19,123.0
LUMBINI,Rolpa,,,Student,20 - 24,348.0
LUMBINI,Rolpa,,,Student,25 - 29,116.0
LUMBINI,Rolpa,,,Student,30 - 34,39.0
LUMBINI,Rolpa,,,Student,35 - 39,6.0
LUMBINI,Rolpa,,,Student,40 - 44,20.0
LUMBINI,Rolpa,,,Student,45 - 49,6.0
LUMBINI,Rolpa,,,Household chores,Total No. of children born alive in last 12 months,37022.0
LUMBINI,Rolpa,,,Household chores,15 - 19,479.0
LUMBINI,Rolpa,,,Household chores,20 - 24,3546.0
LUMBINI,Rolpa,,,Household chores,25 - 29,5344.0
LUMBINI,Rolpa,,,Household chores,30 - 34,6760.0
LUMBINI,Rolpa,,,Household chores,35 - 39,6904.0
LUMBINI,Rolpa,,,Household chores,40 - 44,7226.0
LUMBINI,Rolpa,,,Household chores,45 - 49,6763.0
LUMBINI,Rolpa,,,Family care,Total No. of children born alive in last 12 months,8559.0
LUMBINI,Rolpa,,,Family care,15 - 19,175.0
LUMBINI,Rolpa,,,Family care,20 - 24,1050.0
LUMBINI,Rolpa,,,Family care,25 - 29,1509.0
LUMBINI,Rolpa,,,Family care,30 - 34,1476.0
LUMBINI,Rolpa,,,Family care,35 - 39,1480.0
LUMBINI,Rolpa,,,Family care,40 - 44,1596.0
LUMBINI,Rolpa,,,Family care,45 - 49,1273.0
LUMBINI,Rolpa,,,Disable/sickness,Total No. of children born alive in last 12 months,681.0
LUMBINI,Rolpa,,,Disable/sickness,15 - 19,5.0
LUMBINI,Rolpa,,,Disable/sickness,20 - 24,32.0
LUMBINI,Rolpa,,,Disable/sickness,25 - 29,61.0
LUMBINI,Rolpa,,,Disable/sickness,30 - 34,82.0
LUMBINI,Rolpa,,,Disable/sickness,35 - 39,123.0
LUMBINI,Rolpa,,,Disable/sickness,40 - 44,164.0
LUMBINI,Rolpa,,,Disable/sickness,45 - 49,214.0
LUMBINI,Rolpa,,,Penson / income,Total No. of children born alive in last 12 months,205.0
LUMBINI,Rolpa,,,Penson / income,15 - 19,6.0
LUMBINI,Rolpa,,,Penson / income,20 - 24,13.0
LUMBINI,Rolpa,,,Penson / income,25 - 29,28.0
LUMBINI,Rolpa,,,Penson / income,30 - 34,37.0
LUMBINI,Rolpa,,,Penson / income,35 - 39,35.0
LUMBINI,Rolpa,,,Penson / income,40 - 44,35.0
LUMBINI,Rolpa,,,Penson / income,45 - 49,51.0
LUMBINI,Rolpa,,,Social work/volunteer,Total No. of children born alive in last 12 months,100.0
LUMBINI,Rolpa,,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rolpa,,,Social work/volunteer,20 - 24,9.0
LUMBINI,Rolpa,,,Social work/volunteer,25 - 29,23.0
LUMBINI,Rolpa,,,Social work/volunteer,30 - 34,23.0
LUMBINI,Rolpa,,,Social work/volunteer,35 - 39,12.0
LUMBINI,Rolpa,,,Social work/volunteer,40 - 44,21.0
LUMBINI,Rolpa,,,Social work/volunteer,45 - 49,12.0
LUMBINI,Rolpa,,,Other,Total No. of children born alive in last 12 months,8413.0
LUMBINI,Rolpa,,,Other,15 - 19,191.0
LUMBINI,Rolpa,,,Other,20 - 24,1112.0
LUMBINI,Rolpa,,,Other,25 - 29,1347.0
LUMBINI,Rolpa,,,Other,30 - 34,1465.0
LUMBINI,Rolpa,,,Other,35 - 39,1423.0
LUMBINI,Rolpa,,,Other,40 - 44,1438.0
LUMBINI,Rolpa,,,Other,45 - 49,1437.0
LUMBINI,Rolpa,,,Not Stated,Total No. of children born alive in last 12 months,196.0
LUMBINI,Rolpa,,,Not Stated,15 - 19,3.0
LUMBINI,Rolpa,,,Not Stated,20 - 24,28.0
LUMBINI,Rolpa,,,Not Stated,25 - 29,36.0
LUMBINI,Rolpa,,,Not Stated,30 - 34,32.0
LUMBINI,Rolpa,,,Not Stated,35 - 39,36.0
LUMBINI,Rolpa,,,Not Stated,40 - 44,28.0
LUMBINI,Rolpa,,,Not Stated,45 - 49,33.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,Total No. of children born alive in last 12 months,4789.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,15 - 19,56.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,20 - 24,445.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,25 - 29,677.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,30 - 34,900.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,35 - 39,876.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,40 - 44,883.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Total,45 - 49,952.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,Total No. of children born alive in last 12 months,39.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,15 - 19,7.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,20 - 24,15.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,25 - 29,8.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,30 - 34,3.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,40 - 44,4.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Student,45 - 49,2.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,3149.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,15 - 19,37.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,20 - 24,262.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,25 - 29,431.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,30 - 34,550.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,35 - 39,589.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,40 - 44,613.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Household chores,45 - 49,667.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,Total No. of children born alive in last 12 months,751.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,15 - 19,7.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,20 - 24,75.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,25 - 29,139.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,30 - 34,164.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,35 - 39,140.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,40 - 44,122.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Family care,45 - 49,104.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,39.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,20 - 24,3.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,25 - 29,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,30 - 34,4.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,35 - 39,7.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,40 - 44,8.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Disable/sickness,45 - 49,17.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,11.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,20 - 24,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,25 - 29,2.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,30 - 34,2.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,35 - 39,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,40 - 44,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Penson / income,45 - 49,7.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,8.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,20 - 24,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,25 - 29,1.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,30 - 34,4.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,35 - 39,3.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,40 - 44,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Social work/volunteer,45 - 49,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,Total No. of children born alive in last 12 months,784.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,15 - 19,5.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,20 - 24,89.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,25 - 29,94.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,30 - 34,173.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,35 - 39,137.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,40 - 44,136.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Other,45 - 49,150.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,8.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,20 - 24,1.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,25 - 29,2.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,30 - 34,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,35 - 39,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,40 - 44,0.0
LUMBINI,Rolpa,Sunchhahari Gaunpalika,,Not Stated,45 - 49,5.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,Total No. of children born alive in last 12 months,1960.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,15 - 19,38.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,20 - 24,231.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,25 - 29,346.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,30 - 34,343.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,35 - 39,317.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,40 - 44,366.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Total,45 - 49,319.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,Total No. of children born alive in last 12 months,20.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,15 - 19,5.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,20 - 24,12.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,25 - 29,2.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,30 - 34,1.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,40 - 44,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,1327.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,15 - 19,20.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,20 - 24,127.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,25 - 29,235.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,30 - 34,244.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,35 - 39,202.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,40 - 44,267.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Household chores,45 - 49,232.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,Total No. of children born alive in last 12 months,218.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,15 - 19,7.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,20 - 24,24.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,25 - 29,37.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,30 - 34,41.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,35 - 39,35.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,40 - 44,34.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Family care,45 - 49,40.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,17.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,20 - 24,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,25 - 29,1.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,30 - 34,3.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,35 - 39,4.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,40 - 44,2.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Disable/sickness,45 - 49,7.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,29.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,20 - 24,6.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,25 - 29,4.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,30 - 34,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,35 - 39,9.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,40 - 44,7.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Penson / income,45 - 49,3.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,Total No. of children born alive in last 12 months,6.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,15 - 19,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,20 - 24,2.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,25 - 29,4.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,30 - 34,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,35 - 39,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,40 - 44,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Social work/volunteer,45 - 49,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,Total No. of children born alive in last 12 months,337.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,15 - 19,6.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,20 - 24,59.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,25 - 29,63.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,30 - 34,54.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,35 - 39,67.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,40 - 44,56.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Other,45 - 49,32.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,Total No. of children born alive in last 12 months,6.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,15 - 19,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,20 - 24,1.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,25 - 29,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,30 - 34,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,35 - 39,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,40 - 44,0.0
LUMBINI,Rolpa,Thawang Gaunpalika,,Not Stated,45 - 49,5.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,Total No. of children born alive in last 12 months,4183.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,15 - 19,69.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,20 - 24,503.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,25 - 29,591.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,30 - 34,645.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,35 - 39,782.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,40 - 44,833.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Total,45 - 49,760.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,Total No. of children born alive in last 12 months,69.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,15 - 19,8.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,20 - 24,40.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,25 - 29,16.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,30 - 34,2.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,35 - 39,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,40 - 44,3.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Student,45 - 49,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,Total No. of children born alive in last 12 months,2471.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,15 - 19,31.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,20 - 24,251.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,25 - 29,351.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,30 - 34,414.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,35 - 39,482.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,40 - 44,479.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Household chores,45 - 49,463.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,Total No. of children born alive in last 12 months,1112.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,15 - 19,17.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,20 - 24,137.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,25 - 29,140.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,30 - 34,135.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,35 - 39,201.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,40 - 44,270.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Family care,45 - 49,212.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,Total No. of children born alive in last 12 months,29.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,15 - 19,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,20 - 24,2.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,25 - 29,4.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,30 - 34,8.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,35 - 39,10.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,40 - 44,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Disable/sickness,45 - 49,5.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Penson / income,Total No. of children born alive in last 12 months,25.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Penson / income,15 - 19,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Penson / income,20 - 24,0.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Penson / income,25 - 29,12.0
LUMBINI,Rolpa,Pariwartan Gaunpalika,,Penson / income,30 - 34,3.0
