province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
BAGMATI,Kathmandu,Chandragiri Municipality,,Not Stated,40 - 44,0.0,306,3,30602
BAGMATI,Kathmandu,Chandragiri Municipality,,Not Stated,45 - 49,0.0,306,3,30602
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,Total No. of children born alive in last 12 months,5125.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,15 - 19,39.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,20 - 24,302.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,25 - 29,683.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,30 - 34,1025.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,35 - 39,1065.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,40 - 44,1060.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Total,45 - 49,951.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,Total No. of children born alive in last 12 months,22.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,15 - 19,2.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,20 - 24,7.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,25 - 29,7.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,30 - 34,2.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,35 - 39,4.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,40 - 44,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Student,45 - 49,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,Total No. of children born alive in last 12 months,3145.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,15 - 19,20.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,20 - 24,176.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,25 - 29,398.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,30 - 34,620.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,35 - 39,685.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,40 - 44,639.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Household chores,45 - 49,607.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,Total No. of children born alive in last 12 months,612.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,15 - 19,4.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,20 - 24,51.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,25 - 29,97.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,30 - 34,173.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,35 - 39,109.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,40 - 44,101.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Family care,45 - 49,77.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,85.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,15 - 19,1.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,20 - 24,2.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,25 - 29,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,30 - 34,13.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,35 - 39,15.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,40 - 44,18.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Disable/sickness,45 - 49,36.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,Total No. of children born alive in last 12 months,1.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,15 - 19,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,20 - 24,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,25 - 29,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,30 - 34,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,35 - 39,1.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,40 - 44,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Penson / income,45 - 49,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,22.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,15 - 19,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,20 - 24,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,25 - 29,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,30 - 34,1.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,35 - 39,3.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,40 - 44,8.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Social work/volunteer,45 - 49,10.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,Total No. of children born alive in last 12 months,1238.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,15 - 19,12.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,20 - 24,66.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,25 - 29,181.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,30 - 34,216.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,35 - 39,248.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,40 - 44,294.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Other,45 - 49,221.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,Total No. of children born alive in last 12 months,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,15 - 19,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,20 - 24,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,25 - 29,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,30 - 34,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,35 - 39,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,40 - 44,0.0,306,3,30603
BAGMATI,Kathmandu,Dakshinkali Municipality,,Not Stated,45 - 49,0.0,306,3,30603
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,Total No. of children born alive in last 12 months,966.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,15 - 19,6.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,20 - 24,46.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,25 - 29,142.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,30 - 34,205.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,35 - 39,246.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,40 - 44,165.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Total,45 - 49,156.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,Total No. of children born alive in last 12 months,24.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,20 - 24,2.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,25 - 29,13.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,30 - 34,9.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,35 - 39,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,40 - 44,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Student,45 - 49,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,Total No. of children born alive in last 12 months,204.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,20 - 24,5.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,25 - 29,29.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,30 - 34,43.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,35 - 39,49.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,40 - 44,41.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Household chores,45 - 49,37.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,Total No. of children born alive in last 12 months,61.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,20 - 24,6.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,25 - 29,12.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,30 - 34,11.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,35 - 39,22.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,40 - 44,7.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Family care,45 - 49,3.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,Total No. of children born alive in last 12 months,15.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,20 - 24,1.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,25 - 29,1.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,30 - 34,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,35 - 39,4.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,40 - 44,4.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Disable/sickness,45 - 49,5.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,Total No. of children born alive in last 12 months,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,20 - 24,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,25 - 29,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,30 - 34,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,35 - 39,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,40 - 44,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Penson / income,45 - 49,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,Total No. of children born alive in last 12 months,21.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,20 - 24,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,25 - 29,1.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,30 - 34,4.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,35 - 39,11.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,40 - 44,3.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Social work/volunteer,45 - 49,2.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,Total No. of children born alive in last 12 months,638.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,15 - 19,6.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,20 - 24,32.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,25 - 29,85.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,30 - 34,138.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,35 - 39,160.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,40 - 44,108.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Other,45 - 49,109.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,Total No. of children born alive in last 12 months,3.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,15 - 19,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,20 - 24,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,25 - 29,1.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,30 - 34,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,35 - 39,0.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,40 - 44,2.0,306,3,30605
BAGMATI,Kathmandu,INSTITUTIONAL,,Not Stated,45 - 49,0.0,306,3,30605
BAGMATI,Bhaktapur,,,Total,Total No. of children born alive in last 12 months,75279.0,307,3,
BAGMATI,Bhaktapur,,,Total,15 - 19,347.0,307,3,
BAGMATI,Bhaktapur,,,Total,20 - 24,3885.0,307,3,
BAGMATI,Bhaktapur,,,Total,25 - 29,10246.0,307,3,
BAGMATI,Bhaktapur,,,Total,30 - 34,14841.0,307,3,
BAGMATI,Bhaktapur,,,Total,35 - 39,15408.0,307,3,
BAGMATI,Bhaktapur,,,Total,40 - 44,15849.0,307,3,
BAGMATI,Bhaktapur,,,Total,45 - 49,14703.0,307,3,
BAGMATI,Bhaktapur,,,Student,Total No. of children born alive in last 12 months,267.0,307,3,
BAGMATI,Bhaktapur,,,Student,15 - 19,16.0,307,3,
BAGMATI,Bhaktapur,,,Student,20 - 24,101.0,307,3,
BAGMATI,Bhaktapur,,,Student,25 - 29,100.0,307,3,
BAGMATI,Bhaktapur,,,Student,30 - 34,29.0,307,3,
BAGMATI,Bhaktapur,,,Student,35 - 39,12.0,307,3,
BAGMATI,Bhaktapur,,,Student,40 - 44,8.0,307,3,
BAGMATI,Bhaktapur,,,Student,45 - 49,1.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,Total No. of children born alive in last 12 months,40675.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,15 - 19,149.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,20 - 24,1845.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,25 - 29,5010.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,30 - 34,7691.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,35 - 39,8545.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,40 - 44,9024.0,307,3,
BAGMATI,Bhaktapur,,,Household chores,45 - 49,8411.0,307,3,
BAGMATI,Bhaktapur,,,Family care,Total No. of children born alive in last 12 months,12964.0,307,3,
BAGMATI,Bhaktapur,,,Family care,15 - 19,77.0,307,3,
BAGMATI,Bhaktapur,,,Family care,20 - 24,886.0,307,3,
BAGMATI,Bhaktapur,,,Family care,25 - 29,2384.0,307,3,
BAGMATI,Bhaktapur,,,Family care,30 - 34,2997.0,307,3,
BAGMATI,Bhaktapur,,,Family care,35 - 39,2533.0,307,3,
BAGMATI,Bhaktapur,,,Family care,40 - 44,2264.0,307,3,
BAGMATI,Bhaktapur,,,Family care,45 - 49,1823.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,Total No. of children born alive in last 12 months,725.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,15 - 19,6.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,20 - 24,11.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,25 - 29,52.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,30 - 34,84.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,35 - 39,145.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,40 - 44,195.0,307,3,
BAGMATI,Bhaktapur,,,Disable/sickness,45 - 49,232.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,Total No. of children born alive in last 12 months,343.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,15 - 19,0.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,20 - 24,5.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,25 - 29,23.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,30 - 34,47.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,35 - 39,82.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,40 - 44,75.0,307,3,
BAGMATI,Bhaktapur,,,Penson / income,45 - 49,111.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,Total No. of children born alive in last 12 months,129.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,15 - 19,0.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,20 - 24,1.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,25 - 29,5.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,30 - 34,12.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,35 - 39,22.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,40 - 44,34.0,307,3,
BAGMATI,Bhaktapur,,,Social work/volunteer,45 - 49,55.0,307,3,
BAGMATI,Bhaktapur,,,Other,Total No. of children born alive in last 12 months,19893.0,307,3,
BAGMATI,Bhaktapur,,,Other,15 - 19,98.0,307,3,
BAGMATI,Bhaktapur,,,Other,20 - 24,1028.0,307,3,
BAGMATI,Bhaktapur,,,Other,25 - 29,2645.0,307,3,
BAGMATI,Bhaktapur,,,Other,30 - 34,3920.0,307,3,
BAGMATI,Bhaktapur,,,Other,35 - 39,4010.0,307,3,
BAGMATI,Bhaktapur,,,Other,40 - 44,4160.0,307,3,
BAGMATI,Bhaktapur,,,Other,45 - 49,4032.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,Total No. of children born alive in last 12 months,283.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,15 - 19,1.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,20 - 24,8.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,25 - 29,27.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,30 - 34,61.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,35 - 39,59.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,40 - 44,89.0,307,3,
BAGMATI,Bhaktapur,,,Not Stated,45 - 49,38.0,307,3,
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,Total No. of children born alive in last 12 months,16159.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,15 - 19,97.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,20 - 24,946.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,25 - 29,2334.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,30 - 34,3328.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,35 - 39,3184.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,40 - 44,3310.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Total,45 - 49,2960.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,Total No. of children born alive in last 12 months,54.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,15 - 19,4.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,20 - 24,25.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,25 - 29,20.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,30 - 34,2.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,35 - 39,1.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,40 - 44,2.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Student,45 - 49,0.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,Total No. of children born alive in last 12 months,9659.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,15 - 19,36.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,20 - 24,478.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,25 - 29,1255.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,30 - 34,1920.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,35 - 39,1954.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,40 - 44,2069.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Household chores,45 - 49,1947.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,Total No. of children born alive in last 12 months,2256.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,15 - 19,22.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,20 - 24,183.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,25 - 29,462.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,30 - 34,557.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,35 - 39,380.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,40 - 44,378.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Family care,45 - 49,274.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,Total No. of children born alive in last 12 months,229.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,15 - 19,3.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,20 - 24,3.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,25 - 29,21.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,30 - 34,32.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,35 - 39,54.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,40 - 44,61.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Disable/sickness,45 - 49,55.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,Total No. of children born alive in last 12 months,64.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,15 - 19,0.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,20 - 24,1.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,25 - 29,3.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,30 - 34,8.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,35 - 39,13.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,40 - 44,13.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Penson / income,45 - 49,26.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,Total No. of children born alive in last 12 months,25.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,15 - 19,0.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,20 - 24,0.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,25 - 29,2.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,30 - 34,2.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,35 - 39,7.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,40 - 44,6.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Social work/volunteer,45 - 49,8.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,Total No. of children born alive in last 12 months,3807.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,15 - 19,31.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,20 - 24,255.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,25 - 29,567.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,30 - 34,790.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,35 - 39,767.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,40 - 44,756.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Other,45 - 49,641.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,Total No. of children born alive in last 12 months,65.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,15 - 19,1.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,20 - 24,1.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,25 - 29,4.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,30 - 34,17.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,35 - 39,8.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,40 - 44,25.0,307,3,30702
BAGMATI,Bhaktapur,Changunarayan Municipality,,Not Stated,45 - 49,9.0,307,3,30702
BAGMATI,Bhaktapur,Bhaktapur Municipality,,Total,Total No. of children born alive in last 12 months,12376.0,307,3,30701
BAGMATI,Bhaktapur,Bhaktapur Municipality,,Total,15 - 19,48.0,307,3,30701
BAGMATI,Bhaktapur,Bhaktapur Municipality,,Total,20 - 24,514.0,307,3,30701
BAGMATI,Bhaktapur,Bhaktapur Municipality,,Total,25 - 29,1485.0,307,3,30701
