code,country,feature,indicator,timecode,timevalue,value,meta
50303,NP,ADM3,nso-census/indv46-lumbini/household-chores/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/household-chores/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/household-chores/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/family-care/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/penson-income/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/social-work-volunteer/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Social work/volunteer"", ""slug"": ""social-work-volunteer"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,14,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/20-24,y,2021-01-01T00:00:00,3,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/25-29,y,2021-01-01T00:00:00,3,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/30-34,y,2021-01-01T00:00:00,8,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/other/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Other"", ""slug"": ""other"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/25-29,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50303,NP,ADM3,nso-census/indv46-lumbini/not-stated/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Not Stated"", ""slug"": ""not-stated"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,5537,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/15-19,y,2021-01-01T00:00:00,88,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/20-24,y,2021-01-01T00:00:00,558,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/25-29,y,2021-01-01T00:00:00,864,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/30-34,y,2021-01-01T00:00:00,881,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/35-39,y,2021-01-01T00:00:00,1100,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/40-44,y,2021-01-01T00:00:00,1036,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/total/45-49,y,2021-01-01T00:00:00,1010,"[{""label"": ""Total"", ""slug"": ""total"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,43,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/15-19,y,2021-01-01T00:00:00,11,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/20-24,y,2021-01-01T00:00:00,27,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/25-29,y,2021-01-01T00:00:00,4,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/35-39,y,2021-01-01T00:00:00,1,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/40-44,y,2021-01-01T00:00:00,0,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/student/45-49,y,2021-01-01T00:00:00,0,"[{""label"": ""Student"", ""slug"": ""student"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,3779,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/15-19,y,2021-01-01T00:00:00,41,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/20-24,y,2021-01-01T00:00:00,316,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/25-29,y,2021-01-01T00:00:00,586,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/30-34,y,2021-01-01T00:00:00,601,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/35-39,y,2021-01-01T00:00:00,826,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/40-44,y,2021-01-01T00:00:00,732,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/household-chores/45-49,y,2021-01-01T00:00:00,677,"[{""label"": ""Household chores"", ""slug"": ""household-chores"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,722,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/15-19,y,2021-01-01T00:00:00,19,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/20-24,y,2021-01-01T00:00:00,75,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/25-29,y,2021-01-01T00:00:00,125,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/30-34,y,2021-01-01T00:00:00,112,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/35-39,y,2021-01-01T00:00:00,115,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/40-44,y,2021-01-01T00:00:00,111,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/family-care/45-49,y,2021-01-01T00:00:00,165,"[{""label"": ""Family care"", ""slug"": ""family-care"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,73,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/15-19,y,2021-01-01T00:00:00,1,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/20-24,y,2021-01-01T00:00:00,6,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/25-29,y,2021-01-01T00:00:00,2,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/30-34,y,2021-01-01T00:00:00,2,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/35-39,y,2021-01-01T00:00:00,8,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/40-44,y,2021-01-01T00:00:00,23,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/disable-sickness/45-49,y,2021-01-01T00:00:00,31,"[{""label"": ""Disable/sickness"", ""slug"": ""disable-sickness"", ""category"": ""Breakdown""}, {""label"": ""45 - 49"", ""slug"": ""45-49"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/total-no-of-children-born-alive-in-last-12-months,y,2021-01-01T00:00:00,9,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""Total No. of children born alive in last 12 months"", ""slug"": ""total-no-of-children-born-alive-in-last-12-months"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/15-19,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""15 - 19"", ""slug"": ""15-19"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/20-24,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""20 - 24"", ""slug"": ""20-24"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/25-29,y,2021-01-01T00:00:00,3,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""25 - 29"", ""slug"": ""25-29"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/30-34,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""30 - 34"", ""slug"": ""30-34"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/35-39,y,2021-01-01T00:00:00,0,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""35 - 39"", ""slug"": ""35-39"", ""category"": ""Sector""}]"
50304,NP,ADM3,nso-census/indv46-lumbini/penson-income/40-44,y,2021-01-01T00:00:00,3,"[{""label"": ""Penson / income"", ""slug"": ""penson-income"", ""category"": ""Breakdown""}, {""label"": ""40 - 44"", ""slug"": ""40-44"", ""category"": ""Sector""}]"
