province,district,palika,sex,breakdown,sector,value
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,No Children,25 - 29,183.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,No Children,30 - 34,92.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,No Children,35 - 39,67.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,No Children,40 - 44,76.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,No Children,45 - 49,76.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,Total ever married female,1814.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,15 - 19,143.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,20 - 24,684.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,25 - 29,524.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,30 - 34,248.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,35 - 39,110.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,40 - 44,58.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,1 Child,45 - 49,47.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,Total ever married female,2434.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,15 - 19,11.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,20 - 24,287.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,25 - 29,548.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,30 - 34,579.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,35 - 39,527.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,40 - 44,316.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,2 Children,45 - 49,166.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,Total ever married female,1521.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,15 - 19,4.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,20 - 24,50.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,25 - 29,195.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,30 - 34,325.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,35 - 39,418.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,40 - 44,313.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,3 Children,45 - 49,216.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,Total ever married female,818.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,15 - 19,2.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,20 - 24,11.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,25 - 29,43.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,30 - 34,130.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,35 - 39,220.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,40 - 44,217.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,4 Children,45 - 49,195.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,Total ever married female,325.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,20 - 24,2.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,25 - 29,7.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,30 - 34,25.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,35 - 39,66.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,40 - 44,120.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,5 Children,45 - 49,105.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,Total ever married female,136.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,30 - 34,14.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,35 - 39,25.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,40 - 44,32.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,6 Children,45 - 49,65.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,Total ever married female,58.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,30 - 34,3.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,35 - 39,9.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,40 - 44,20.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,7 Children,45 - 49,26.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,Total ever married female,22.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,30 - 34,2.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,35 - 39,3.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,40 - 44,9.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,8 Children,45 - 49,8.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,Total ever married female,8.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,35 - 39,0.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,40 - 44,4.0
SUDURPASCHIM,Kailali,Bardagoriya Gaunpalika,,9 & More Children,45 - 49,4.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,Total ever married female,19655.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,15 - 19,760.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,20 - 24,3137.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,25 - 29,3786.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,30 - 34,3722.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,35 - 39,3450.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,40 - 44,2674.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,Total,45 - 49,2126.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,Total ever married female,2141.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,15 - 19,488.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,20 - 24,864.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,25 - 29,343.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,30 - 34,136.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,35 - 39,87.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,40 - 44,92.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,No Children,45 - 49,131.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,Total ever married female,3936.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,15 - 19,247.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,20 - 24,1507.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,25 - 29,1159.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,30 - 34,537.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,35 - 39,227.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,40 - 44,151.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,1 Child,45 - 49,108.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,Total ever married female,6294.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,15 - 19,21.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,20 - 24,640.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,25 - 29,1614.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,30 - 34,1686.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,35 - 39,1280.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,40 - 44,674.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,2 Children,45 - 49,379.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,Total ever married female,4126.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,15 - 19,4.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,20 - 24,110.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,25 - 29,520.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,30 - 34,951.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,35 - 39,1075.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,40 - 44,847.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,3 Children,45 - 49,619.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,Total ever married female,1917.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,20 - 24,15.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,25 - 29,121.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,30 - 34,300.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,35 - 39,503.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,40 - 44,526.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,4 Children,45 - 49,452.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,Total ever married female,772.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,20 - 24,1.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,25 - 29,22.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,30 - 34,84.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,35 - 39,186.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,40 - 44,232.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,5 Children,45 - 49,247.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,Total ever married female,286.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,25 - 29,6.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,30 - 34,18.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,35 - 39,65.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,40 - 44,95.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,6 Children,45 - 49,102.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,Total ever married female,107.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,25 - 29,1.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,30 - 34,4.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,35 - 39,15.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,40 - 44,35.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,7 Children,45 - 49,52.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,Total ever married female,56.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,30 - 34,5.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,35 - 39,11.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,40 - 44,19.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,8 Children,45 - 49,21.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,Total ever married female,20.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,30 - 34,1.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,35 - 39,1.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,40 - 44,3.0
SUDURPASCHIM,Kailali,Lamki Chuha Municipality,,9 & More Children,45 - 49,15.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,Total ever married female,11291.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,15 - 19,399.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,20 - 24,1735.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,25 - 29,2178.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,30 - 34,2203.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,35 - 39,1902.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,40 - 44,1618.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,Total,45 - 49,1256.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,Total ever married female,1389.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,15 - 19,264.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,20 - 24,557.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,25 - 29,294.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,30 - 34,117.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,35 - 39,57.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,40 - 44,46.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,No Children,45 - 49,54.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,Total ever married female,2950.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,15 - 19,122.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,20 - 24,891.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,25 - 29,945.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,30 - 34,569.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,35 - 39,247.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,40 - 44,107.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,1 Child,45 - 49,69.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,Total ever married female,3798.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,15 - 19,10.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,20 - 24,253.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,25 - 29,745.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,30 - 34,1028.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,35 - 39,862.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,40 - 44,597.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,2 Children,45 - 49,303.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,Total ever married female,1896.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,15 - 19,2.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,20 - 24,31.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,25 - 29,161.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,30 - 34,357.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,35 - 39,469.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,40 - 44,505.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,3 Children,45 - 49,371.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,Total ever married female,783.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,15 - 19,1.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,20 - 24,3.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,25 - 29,23.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,30 - 34,93.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,35 - 39,179.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,40 - 44,222.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,4 Children,45 - 49,262.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,Total ever married female,308.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,25 - 29,8.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,30 - 34,30.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,35 - 39,59.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,40 - 44,94.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,5 Children,45 - 49,117.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,Total ever married female,110.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,25 - 29,2.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,30 - 34,8.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,35 - 39,20.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,40 - 44,31.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,6 Children,45 - 49,49.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,Total ever married female,36.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,30 - 34,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,35 - 39,8.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,40 - 44,11.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,7 Children,45 - 49,17.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,Total ever married female,17.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,30 - 34,1.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,35 - 39,1.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,40 - 44,4.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,8 Children,45 - 49,11.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,Total ever married female,4.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,25 - 29,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,30 - 34,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,35 - 39,0.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,40 - 44,1.0
SUDURPASCHIM,Kailali,Janaki Gaunpalika,,9 & More Children,45 - 49,3.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,Total ever married female,8662.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,15 - 19,325.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,20 - 24,1238.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,25 - 29,1669.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,30 - 34,1604.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,35 - 39,1553.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,40 - 44,1273.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,Total,45 - 49,1000.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,Total ever married female,1063.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,15 - 19,197.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,20 - 24,359.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,25 - 29,228.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,30 - 34,94.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,35 - 39,60.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,40 - 44,47.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,No Children,45 - 49,78.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,Total ever married female,2622.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,15 - 19,112.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,20 - 24,725.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,25 - 29,813.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,30 - 34,478.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,35 - 39,271.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,40 - 44,124.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,1 Child,45 - 49,99.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,Total ever married female,3030.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,15 - 19,15.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,20 - 24,141.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,25 - 29,515.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,30 - 34,739.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,35 - 39,757.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,40 - 44,552.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,2 Children,45 - 49,311.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,Total ever married female,1265.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,15 - 19,1.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,20 - 24,12.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,25 - 29,94.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,30 - 34,223.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,35 - 39,312.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,40 - 44,341.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,3 Children,45 - 49,282.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,Total ever married female,482.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,20 - 24,1.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,25 - 29,15.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,30 - 34,55.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,35 - 39,125.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,40 - 44,147.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,4 Children,45 - 49,139.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,Total ever married female,125.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,15 - 19,0.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,20 - 24,0.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,25 - 29,2.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,30 - 34,11.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,35 - 39,19.0
SUDURPASCHIM,Kailali,Joshipur Gaunpalika,,5 Children,40 - 44,39.0
